severity,category,file,line,id,type,message,snippet,suggestion
"low","age_readability_review","src/lib/data.ts","44333","p6in3-6","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","The Kabaka's deportation caused immense national sorrow and constitutional protests across Uganda until the 1955 Namirembe Agreement secured his triumphant return (allowing the Kabaka to become a constitutional monarch while Buganda agreed to send representati","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","44384","p6in3-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the chronological sequence of constitutional and political events leading up to Uganda's independence on 9th October 1962:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","44551","p6er2-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Fishing Methods & Challenges in East Africa: Traditional methods (basket traps, hooks and lines, spear-fishing) have been replaced by modern commercial methods (gill nets, beach seines, purse seines, and long lines operated from motorized wooden boats). Challe","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","45069","p6ea3-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","The Four Sequential Stages (Pillars) of EAC Regional Integration: Stage 1: The Customs Union (launched 2005 - zero internal tariffs and common external tariff CET), Stage 2: The Common Market (launched 2010 - guarantees the 'Four Freedoms': 1. Free movement of","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","45097","p6ea3-4","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","What is the ultimate, final constitutional goal (Stage 4) of the East African Community integration process beyond the Customs Union, Common Market, and Monetary Union?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","45168","p6ea3-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the four mandatory sequential stages of East African Community regional integration exactly from the first milestone achieved up to the final constitutional goal:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","45266","p6an1-7","matching","Potentially heavy vocabulary for P4–P7. Field: explanation.","Connecting beak and foot morphology to dietary habits is tested across Section A and B.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","45278","p6an1-8","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","Warm-blooded animals use metabolic heat to maintain optimum enzyme temperatures (around 37°C for humans and 40°C for birds).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","46084","p6pl3-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the physiological stages of Epigeal Bean Seed Germination from planting in moist garden soil up to the emergence of true green foliage leaves:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","46438","p6eh3-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each acoustic or optical phenomenon with its scientific definition:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","46883","p6bd1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Anatomical Pathway of Air During Inhalation: 1. Nose / Nasal cavity (filtration, warming, moistening), 2. Pharynx (throat cavity shared with digestive tract; guarded by the Epiglottis flap which folds down over the windpipe during swallowing to stop food from ","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","46943","p6bd1-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each respiratory organ or disease to its exact physiological definition:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","46982","p6bd1-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the exact anatomical pathway followed by a molecule of oxygen during Inhalation from outside air right down to the bloodstream:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47153","p6bd3-2","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the anatomical name of the hardest, white, outermost layer covering the crown of a human tooth (which is the hardest substance in the entire human body, protecting the inner dentine and pulp cavity against wear and tear)?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47277","p6sn1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Siting and Maintenance of School Latrines: 1. Distance and Slope (Latrines MUST be constructed at least 30 meters away and strictly DOWNHILL from any underground water borehole, spring, or well to prevent fecal sewage matter and pathogenic germs like Vibrio ch","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47478","p6sn2-8","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","Marasmus requires gradual, balanced re-feeding (formula F-75 and F-100) to restore lost body tissue and metabolic warmth.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47860","p6ec2-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each Symbiotic Relationship classification with its exact ecological definition and example:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47956","p6ec3-4","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Eutrophication (nutrient over-enrichment) destroys aquatic biodiversity across enclosed bays like Murchison Bay near Kampala.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","47961","p6ec3-4","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: option.","Eutrophication harms aquatic life","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","54938","p7ap2-10","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: option.","Nutrient pollution (eutrophication) from industrial waste and agricultural fertilizer runoff entering the lakes","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","55517","p7ah4-2","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","Sir Edward Mutesa II served as President alongside Prime Minister Milton Obote until the 1966 constitutional crisis.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","55861","p7or2-9","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the ultimate, final constitutional goal of the East African Community integration process beyond the Customs Union, Common Market, and Monetary Union?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","57197","p7sk1-5","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the anatomical name of the long bone in the human thigh, which is the longest, heaviest, and strongest bone in the entire body?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","57269","p7sk1-12","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What general anatomical term describes the flat collarbone located at the front of the chest where the ribs attach?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58354","p7ls4-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the anatomical name of the transparent, curved outer window at the very front of the human eye that does most of the initial bending (refraction) of entering light rays?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58453","p7ls4-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the exact pathway traveled by a light ray from an external object through the anatomical structures of the eye until it reaches the brain:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58503","p7ex1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Egestion removes undigested food that never entered body cells, whereas excretion strictly removes metabolic waste generated inside cellular reactions.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58509","p7ex1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: option.","The removal of harmful metabolic waste products (such as urea, excess mineral salts, and carbon dioxide) produced by living body cells","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58524","p7ex1-3","true_false","Potentially heavy vocabulary for P4–P7. Field: question.","The Renal Artery branches off the aorta to bring oxygenated blood heavily loaded with metabolic waste products into the kidney for filtration.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58590","p7ex1-10","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Adequate hydration flushes out metabolic toxins and prevents mineral crystallization.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58602","p7ex1-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the anatomical pathway of blood and urine during kidney filtration from start to finish:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58632","p7ex2-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the anatomical name of the tough, protective outer layer of the human skin, which consists of dead surface cells containing keratin that are constantly shed and replaced?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58632","p7ex2-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","The epidermis acts as a waterproof barrier preventing the entry of disease-causing pathogens and excessive water loss.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58641","p7ex2-2","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Sweating serves a dual purpose: eliminating metabolic waste (excretion) and cooling the body down (thermoregulation).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58653","p7ex2-3","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","Evaporative cooling is the skin's primary physiological mechanism against heat stroke and hyperthermia.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58692","p7ex2-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each skin structure found inside the Dermis with its physiological job:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58731","p7ex2-11","ordering","Potentially heavy vocabulary for P4–P7. Field: explanation.","Anatomical depth order: Cornified surface > Malpighian layer > Dermis > Subcutaneous fat.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","58760","p7ex3-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","Which two metabolic waste products are excreted from the human bloodstream into the air sacs (alveoli) of the Lungs and expelled outside the body every time we breathe out (exhale)?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59008","p7ci1-11","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the exact anatomical sequence of blood flow through the right side of the heart on its way to the lungs:","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59086","p7ci2-6","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Double circulation ensures that oxygenated blood leaving the lungs is re-pressurized by the left ventricle before being distributed across systemic organs, maintaining high metabolic rates.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59158","p7ci2-13","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Exercise triggers adrenaline release and nervous signals that accelerate cardiac pumping output (tachycardia) to match heightened muscular metabolic demand.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59178","p7ci3-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Plasma is over 90% water containing dissolved salts, glucose, amino acids, fibrinogen clotting protein, hormones from endocrine glands, and metabolic waste (urea).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59206","p7ci3-4","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","How do White Blood Cells (Leucocytes) protect the human body against invading disease-causing germs (pathogens)?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59244","p7ci3-7","matching","Potentially heavy vocabulary for P4–P7. Field: matching_right.","Nucleated immune cells that engulf pathogens or synthesize protective antibodies","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59290","p7ci3-12","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","Vitamin K and Calcium ions (Ca2+) act as mandatory co-factors throughout the physiological blood coagulation cascade.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59327","p7vc1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","What exact biological pathogen (causative germ) causes Malaria in humans when introduced into the bloodstream through the bite of an infected female Anopheles mosquito?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","59536","p7vc2-9","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","While filtration removes visible mud and worms, ONLY thermal boiling or chemical chlorination (WaterGuard / Aquasafe tablets) destroys microscopic pathogenic microbes.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","60118","p7ec3-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What specific type of symbiotic relationship (living together of two different species) exists when nitrogen-fixing Rhizobium bacteria live inside the root nodules of leguminous plants like beans, peas, and groundnuts?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63201","p7-sst-v1-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the specific geographical definition of the Equator as drawn on maps of Uganda and Africa?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63360","p7-sci-v1-1","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the scientific definition of 'Photosynthesis' in green flowering plants?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63408","p7-sci-v1-5","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each common Ugandan disease vector with the specific disease pathogen it transmits.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63408","p7-sci-v1-5","matching","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Connect each vector to its exact pathogen and disease.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63416","p7-sci-v1-5","matching","Potentially heavy vocabulary for P4–P7. Field: matching_right.","Dengue and Yellow Fever viruses then Hemorrhagic fevers","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","63574","p6-mix-v1-5","multi_select","Potentially heavy vocabulary for P4–P7. Field: option.","Prevailing trade winds and the Inter-Tropical Convergence Zone (ITCZ)","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","sensitive_content_review","src/lib/data.ts","5373","p4-wv1-4","short_answer","Sensitive topic appears in Primary content.","Which instrument measures the TEMPERATURE (degree of hotness or coldness of the air) at our school weather station in degrees Celsius (°C)? Write the single instrument noun (e.g. Thermometer).","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","8615","p4-ss2-12","true_false","Sensitive topic appears in Primary content.","Print Media (such as daily national newspapers like New Vision and Daily Monitor, as well as local language papers like Bukedde and Rupiny) provides detailed, permanent written documentation of government policies, court judgments, job advertisements (vacancie","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","8699","p4-ss3-4","true_false","Sensitive topic appears in Primary content.","Which police unit protects children and families?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","8707","p4-ss3-5","multiple_choice","Sensitive topic appears in Primary content.","What is the exact role of the COURTS OF LAW (The Judiciary - ranging from LC1 Village Courts up to Magistrates' Courts and the High Court) inside our district?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","9461","p4-cr3-7","true_false","Sensitive topic appears in Primary content.","Why should citizens protect public property?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","9864","p4-pl-m2-11","multiple_choice","Sensitive topic appears in Primary content.","Why do farmers in Tororo keep beehives near their sunflower and citrus fruit gardens?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","9878","p4-pl-m2-12","short_answer","Sensitive topic appears in Primary content.","What sweet sugary liquid produced inside flowers attracts bees and butterflies to visit them?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","10608","p4-hs-m1-8","multiple_choice","Sensitive topic appears in Primary content.","Why should pupils avoid borrowing and sharing personal grooming items such as toothbrushes, combs, razors, and bath towels with friends?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","11104","p4-wa-m1-11","multiple_choice","Sensitive topic appears in Primary content.","Which liquid is most commonly used inside maximum thermometers because it expands uniformly and has a high boiling point (357°C), appearing as a bright silver thread?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","12907","p4-hb-m1-7","matching","Sensitive topic appears in Primary content.","Match each major internal organ of the human body with its primary physiological function.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","25379","p5-fi1-2","short_answer","Sensitive topic appears in Primary content.","What two valuable items did Arab and Swahili traders seek from Ugandan kingdoms in the 19th century?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","25898","p5-fi3-4","short_answer","Sensitive topic appears in Primary content.","Who was the first British Imperial Commissioner sent to Uganda in 1893?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","26379","p5-fi1-4_alt","multiple_choice","Sensitive topic appears in Primary content.","Which political party was founded in 1956 and later led by Benedicto Kiwanuka?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","26805","p5-in3-2","short_answer","Sensitive topic appears in Primary content.","Which army commander took power in Uganda in January 1971?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","28249","p5-gc3-3","multiple_choice","Sensitive topic appears in Primary content.","Which of the following is a basic right of every child in Uganda?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","28936","p5-pb3-1","multiple_choice","Sensitive topic appears in Primary content.","What is the scientific agricultural term for the breeding, rearing, and management of honey bees (Apis mellifera) in hives for the commercial production of honey, beeswax, and crop pollination?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","28965","p5-pb3-2","multiple_choice","Sensitive topic appears in Primary content.","Which bee caste is made up of infertile female bees that do most hive work?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29003","p5-pb3-4","short_answer","Sensitive topic appears in Primary content.","What is the name of the male bees (caste) inside a honey bee colony whose sole biological responsibility is to mate with a virgin queen during her nuptial mating flight high up in the air? Write their caste title (e.g. Drones or Drone bees).","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29012","p5-pb3-5","true_false","Sensitive topic appears in Primary content.","The Kenya Top-Bar Hive (KTB hive - a long trapezoidal wooden box fitted with movable wooden top bars across the roof) is a modern transitional beehive that allows the apiculturist (bee keeper) to inspect the colony and harvest ripe honeycombs by lifting out in","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29020","p5-pb3-6","multiple_choice","Sensitive topic appears in Primary content.","Why are the side walls of a Kenya Top-Bar (KTB) beehive built sloping inwards at an angle (forming a V-shaped or trapezoidal cross-section narrower at the bottom than at the top) rather than forming vertical 90° square walls?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29049","p5-pb3-7","true_false","Sensitive topic appears in Primary content.","A beehive should be placed in a quiet shaded area near water and flowering plants.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29057","p5-pb3-8","ordering","Sensitive topic appears in Primary content.","Arrange the life cycle stages of a Honey Bee (which undergoes Complete Metamorphosis like a butterfly or housefly) in correct biological sequence from egg laying down to adult emergence.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29126","p5-pb3-11","multiple_choice","Sensitive topic appears in Primary content.","Why do honey bees sometimes Swarm (Swarming - where the old Queen bee suddenly flies out of the hive accompanied by thousands of worker bees to hang on a nearby tree branch while scout bees search for a new nesting cavity)?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29172","p5-pb4-1","multiple_choice","Sensitive topic appears in Primary content.","Look at the protective gear and tools used during Honey Harvesting. What is the exact scientific reason why an apiculturist (bee keeper) blows puffs of cool white smoke into the entrance of the beehive using a Bee Smoker (loaded with burning dry grass or wood ","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29201","p5-pb4-2","short_answer","Sensitive topic appears in Primary content.","What protective headgear with a mesh face cover is worn when opening a beehive?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29210","p5-pb4-3","multiple_choice","Sensitive topic appears in Primary content.","How does a trained apiculturist know that a honeycomb inside a Kenya Top-Bar (KTB) hive is completely RIPE (mature, fully cured with low water content below 18%, and ready for harvesting)?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29256","p5-pb4-6","multiple_choice","Sensitive topic appears in Primary content.","What is Propolis (or Bee Glue), and how do honey bees use it inside their hive?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29294","p5-pb4-8","true_false","Sensitive topic appears in Primary content.","While honey and beeswax are valuable commodities, the single greatest economic contribution that honey bees make to human agriculture and food security is Cross-Pollination (transferring male pollen grains from the anther of one flower to the sticky female sti","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29362","p5-pb4-11","short_answer","Sensitive topic appears in Primary content.","Why should an apiculturist strictly choose cool, calm evenings (between 6:00 PM and 7:00 PM) or early cool mornings (6:00 AM) to inspect hives and harvest honey rather than midday when the sun is hot (say 1:00 PM)? Write the behavioral reason (e.g. Bees are ca","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29371","p5-pb4-12","multiple_choice","Sensitive topic appears in Primary content.","What is the primary danger of indiscriminate spraying of toxic agricultural insecticides (such as organophosphates or neonicotinoids like Dimethoate) on flowering crops (like sunflower, cotton, or beans) near an apiary during daytime hours when flowers are ope","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","29873","p5-ms2-12","true_false","Sensitive topic appears in Primary content.","When water and alcohol are mixed, their total volume may be slightly less than expected.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","30787","p5-im3-10","short_answer","Sensitive topic appears in Primary content.","What is the name of the most common and deadly mosquito-borne disease across Uganda (caused by the protozoan parasite Plasmodium falciparum and injected into human blood through the bite of an infected female Anopheles mosquito inside bedrooms between dusk and","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","30825","p5-im3-12","true_false","Sensitive topic appears in Primary content.","Under the Primary Health Care (PHC) framework, traditional birth attendants (TBAs) and local herbalists are completely banned and arrested across Uganda because they have no role to play in community healthcare.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","31086","p5-dg2-1","multiple_choice","Sensitive topic appears in Primary content.","Which acid in the stomach kills germs and helps digestion?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","31304","p5-dg2-12","true_false","Sensitive topic appears in Primary content.","The liver makes bile and helps process newly absorbed food nutrients.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","32796","p5-mh2-2","short_answer","Sensitive topic appears in Primary content.","What is the normal, healthy internal body temperature of a human being (such as a healthy P5 pupil) when measured with a clinical thermometer under the tongue or armpit? Write the temperature in degrees Celsius (e.g. 37).","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","32834","p5-mh2-4","true_false","Sensitive topic appears in Primary content.","Mercury is used in thermometers because it is visible and expands evenly when heated.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","32842","p5-mh2-5","multiple_choice","Sensitive topic appears in Primary content.","Why is alcohol used in thermometers for very cold places?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","32919","p5-mh2-9","matching","Sensitive topic appears in Primary content.","Match each thermometer or temperature measurement tool on the left to its exact physical property or operational advantage on the right.","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","32957","p5-mh2-11","multiple_choice","Sensitive topic appears in Primary content.","Why is water (H₂O) NEVER used as a thermometric liquid inside standard thermometers?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
"low","sensitive_content_review","src/lib/data.ts","34228","p5-ms2-2-copy2","short_answer","Sensitive topic appears in Primary content.","Which useful fungus helps dough rise during bread making?","Keep only if curriculum-required; ensure tone is age-appropriate and not graphic."
